,age,job,marital,education,default,housing,loan,month,day_of_week,campaign,pdays,previous,poutcome,EVR,CPI,cons_conf_idx,euribor,no_emp,y,y_n
28985,38,management,married,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28986,53,management,married,university.degree,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28987,43,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28988,38,services,married,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28989,41,blue-collar,married,N/A,no,yes,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28990,42,admin.,married,N/A,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
28991,34,housemaid,divorced,university.degree,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28992,49,blue-collar,married,basic.9y,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28993,41,blue-collar,married,basic.9y,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28994,45,blue-collar,married,N/A,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28995,36,services,married,high.school,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28996,46,management,married,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28997,35,blue-collar,married,basic.6y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28998,46,management,married,university.degree,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
28999,35,blue-collar,married,N/A,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29000,48,admin.,single,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29001,47,admin.,married,high.school,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29002,42,management,married,university.degree,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29003,32,retired,married,basic.4y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29004,36,entrepreneur,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29005,45,blue-collar,married,N/A,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29006,49,management,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29007,53,admin.,single,basic.6y,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29008,36,entrepreneur,married,basic.9y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29009,41,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29010,44,blue-collar,married,basic.9y,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29011,41,blue-collar,married,basic.9y,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29013,32,blue-collar,married,basic.9y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29014,42,blue-collar,married,basic.4y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29015,42,admin.,divorced,high.school,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29017,34,admin.,single,high.school,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29018,40,blue-collar,single,basic.6y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29019,24,services,single,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29020,40,blue-collar,single,basic.6y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29021,34,technician,married,professional.course,no,no,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29022,37,blue-collar,divorced,basic.9y,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29023,54,retired,married,basic.4y,no,yes,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29024,44,blue-collar,married,high.school,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29025,55,management,married,university.degree,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29026,36,admin.,single,high.school,no,yes,yes,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29027,57,admin.,divorced,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29028,35,services,married,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29029,39,admin.,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29030,43,management,married,university.degree,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29031,37,admin.,divorced,high.school,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29032,24,technician,divorced,professional.course,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29033,48,services,married,high.school,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29034,55,blue-collar,married,basic.4y,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29035,55,admin.,divorced,N/A,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29036,24,technician,divorced,professional.course,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29038,34,unemployed,married,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29039,45,management,married,university.degree,no,yes,yes,apr,fri,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29040,34,unemployed,married,basic.9y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29041,38,technician,single,high.school,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29042,32,blue-collar,married,basic.9y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29043,43,blue-collar,married,high.school,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29044,38,technician,single,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29045,56,self-employed,divorced,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29047,41,blue-collar,married,professional.course,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29049,47,management,married,high.school,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29050,30,technician,single,high.school,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29051,44,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29052,19,student,single,N/A,no,yes,no,apr,fri,5,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29053,29,services,married,basic.6y,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29054,46,admin.,married,professional.course,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29055,36,blue-collar,divorced,basic.6y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29056,34,technician,married,university.degree,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29057,55,admin.,married,high.school,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29058,44,management,married,professional.course,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29060,32,admin.,married,high.school,no,yes,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29061,26,admin.,single,university.degree,no,no,no,apr,fri,6,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29062,42,admin.,single,university.degree,no,no,no,apr,fri,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29063,36,admin.,single,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29064,41,admin.,single,high.school,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29065,34,services,single,high.school,no,no,no,apr,fri,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29066,41,management,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29067,41,technician,married,professional.course,no,yes,no,apr,fri,6,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29068,27,admin.,single,university.degree,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29069,47,technician,divorced,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29070,46,blue-collar,married,N/A,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29071,50,management,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29072,19,student,single,N/A,no,no,no,apr,fri,5,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29073,39,services,married,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29075,47,technician,married,professional.course,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29076,43,admin.,divorced,university.degree,no,yes,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29077,48,blue-collar,married,basic.6y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29078,45,admin.,married,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29080,36,admin.,single,high.school,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29081,39,admin.,married,university.degree,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29082,36,admin.,divorced,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29083,50,management,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29085,55,admin.,married,basic.4y,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29086,33,admin.,single,university.degree,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29087,35,admin.,single,university.degree,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29089,42,blue-collar,married,N/A,no,yes,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29090,41,services,married,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29091,39,management,married,university.degree,no,no,yes,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29092,41,blue-collar,married,basic.9y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29093,40,entrepreneur,married,basic.9y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29094,33,admin.,single,university.degree,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29095,37,blue-collar,married,basic.9y,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29096,55,services,married,high.school,no,yes,no,apr,fri,7,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29097,38,technician,married,professional.course,no,no,no,apr,fri,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29098,33,blue-collar,married,basic.4y,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29099,37,services,married,high.school,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29102,53,blue-collar,married,basic.9y,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29104,32,blue-collar,married,basic.9y,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29105,28,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29106,31,admin.,single,university.degree,no,no,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29107,28,technician,single,university.degree,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29108,41,blue-collar,married,basic.4y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29109,37,admin.,married,high.school,no,yes,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29110,37,technician,married,professional.course,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29111,33,technician,married,professional.course,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29112,56,blue-collar,married,basic.4y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29113,30,self-employed,married,university.degree,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29114,45,blue-collar,married,basic.9y,no,no,yes,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29115,41,blue-collar,married,professional.course,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29116,33,technician,married,professional.course,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29117,26,technician,single,professional.course,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29118,39,services,divorced,basic.6y,no,no,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29119,40,technician,married,professional.course,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29120,41,blue-collar,married,professional.course,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29122,44,admin.,married,university.degree,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29123,48,admin.,married,university.degree,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29124,50,management,married,university.degree,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29125,33,admin.,single,high.school,no,yes,no,apr,fri,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29126,41,blue-collar,married,basic.9y,no,no,no,apr,fri,3,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29127,43,management,married,university.degree,no,yes,no,apr,fri,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29128,45,blue-collar,divorced,basic.9y,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29129,27,unemployed,single,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29130,36,self-employed,married,basic.9y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29131,36,admin.,single,professional.course,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29132,34,admin.,divorced,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29133,54,blue-collar,single,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29136,19,student,single,N/A,no,yes,yes,apr,fri,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29137,34,management,married,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29138,39,blue-collar,married,basic.9y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29140,39,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29141,45,admin.,married,high.school,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29142,31,unemployed,single,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29143,33,blue-collar,single,basic.9y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29144,34,admin.,married,high.school,no,yes,no,apr,fri,2,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29145,34,blue-collar,married,basic.9y,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29146,49,management,married,university.degree,no,yes,yes,apr,fri,8,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29147,40,technician,single,professional.course,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29148,53,admin.,married,basic.6y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29149,45,blue-collar,married,N/A,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29150,37,services,married,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29151,31,admin.,single,high.school,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29152,34,entrepreneur,married,university.degree,no,no,yes,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29153,39,technician,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29154,34,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29155,55,retired,married,high.school,no,no,no,apr,fri,1,8,1,success,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29157,34,entrepreneur,married,university.degree,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29158,35,blue-collar,divorced,basic.6y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29161,41,blue-collar,married,basic.4y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29162,35,services,married,high.school,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29163,35,services,divorced,high.school,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29164,45,blue-collar,married,basic.9y,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29165,58,unemployed,married,basic.9y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29166,45,services,single,N/A,no,no,no,apr,fri,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29167,39,blue-collar,married,N/A,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29168,22,admin.,married,high.school,no,yes,yes,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29169,41,admin.,single,professional.course,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29170,32,self-employed,married,basic.6y,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29172,32,blue-collar,single,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29173,38,technician,single,university.degree,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29174,41,blue-collar,married,N/A,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29175,43,blue-collar,married,basic.6y,no,yes,no,apr,fri,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29177,27,admin.,single,university.degree,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29178,42,admin.,divorced,university.degree,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29180,38,unemployed,divorced,high.school,no,yes,yes,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29181,30,technician,single,professional.course,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29182,36,admin.,single,high.school,no,yes,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29183,37,management,divorced,professional.course,no,yes,no,apr,fri,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29184,37,admin.,married,high.school,no,no,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29185,42,services,married,high.school,no,yes,yes,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29186,40,self-employed,married,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29187,36,admin.,single,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29188,41,blue-collar,married,basic.4y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29189,45,services,single,N/A,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29190,36,blue-collar,married,N/A,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29191,33,management,married,basic.9y,no,no,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29192,42,admin.,married,N/A,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29193,31,services,single,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29194,42,blue-collar,single,N/A,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29196,35,blue-collar,married,basic.9y,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29197,39,admin.,single,high.school,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29198,37,admin.,married,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29199,41,unemployed,married,basic.9y,no,no,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29201,29,blue-collar,single,basic.9y,no,no,no,apr,fri,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29202,38,admin.,married,university.degree,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29203,44,entrepreneur,married,university.degree,no,yes,no,apr,fri,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29204,40,admin.,married,high.school,no,yes,no,apr,fri,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29205,36,blue-collar,married,basic.6y,no,yes,yes,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29207,32,management,single,university.degree,no,yes,yes,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29208,41,admin.,married,university.degree,no,no,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29209,33,admin.,single,university.degree,no,no,no,apr,fri,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
29210,27,admin.,single,high.school,no,yes,no,apr,fri,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1.0
29211,45,blue-collar,married,basic.9y,no,no,no,apr,fri,3,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0.0
